trip_id,member_id,destination,duration_days,cost_usd,activities,start_date_clean
T1377,1455,Rome,8,315000,"['beach', 'spa', 'snorkeling']",2023-10-24
T1378,1455,Tokyo,8,108000,"['beach', 'spa', 'snorkeling']",2023-02-19
T1379,1874,Tokyo,7,86000,['wine tasting'],2022-06-29
T1380,1874,Tokyo,10,120000,"['wine tasting', 'shopping', 'spa']",2024-04-16
T1381,1874,Tokyo,10,96000,['spa'],2025-06-25
T1382,1874,Banff,4,291000,"['shopping', 'wine tasting']",2021-12-04
T1383,1874,Cancun,3,91000,"['shopping', 'wine tasting']",2022-11-17
T1384,1923,Cancun,9,90000,"['hiking', 'safari']",2023-06-02
T1385,1923,Bali,4,130000,['hiking'],2021-11-03
T1386,1923,Phuket,10,440000,['kayaking'],2022-01-30
T1387,1923,Cape Town,9,229000,"['safari', 'hiking']",2022-07-06
T1388,1720,Barcelona,7,200000,"['kayaking', 'hiking', 'safari']",2023-05-23
T1389,1720,Tokyo,6,91000,"['hiking', 'safari', 'kayaking']",2021-09-04
T1390,1306,Denver,10,182000,"['safari', 'kayaking', 'hiking']",2025-06-20
T1391,1306,Tokyo,3,113000,['safari'],2021-12-21
T1392,1306,Banff,10,253000,"['kayaking', 'hiking', 'safari']",2023-10-10
T1393,1482,Tokyo,6,106000,"['cultural show', 'museum tour']",2021-09-07
T1394,1482,Bali,6,108000,['cultural show'],2023-05-27
T1395,1482,Rome,9,315000,"['food tour', 'museum tour']",2025-05-24
T1396,1482,Cancun,9,92000,"['food tour', 'museum tour']",2024-01-16
T1397,1002,Bali,5,97000,"['kayaking', 'safari']",2022-07-26
T1398,1946,Tokyo,10,112000,"['cultural show', 'food tour', 'museum tour']",2025-01-03
T1399,1946,Bali,9,120000,['museum tour'],2022-08-25
T1400,1946,Cancun,10,86000,"['museum tour', 'cultural show']",2025-05-01
T1401,1946,Cancun,9,88000,"['museum tour', 'food tour']",2025-03-29
T1402,1946,Cancun,4,78000,['food tour'],2022-03-30
T1403,1818,Tokyo,8,101000,['spa'],2023-12-13
T1404,1818,Tokyo,8,119000,"['snorkeling', 'spa', 'beach']",2021-12-05
T1405,1818,Cancun,10,68000,"['snorkeling', 'beach', 'spa']",2025-05-19
T1406,1999,Cape Town,8,312000,"['wine tasting', 'shopping']",2021-11-19
T1407,1956,Cancun,8,65000,"['safari', 'kayaking', 'hiking']",2022-11-09
T1408,1711,Tokyo,7,120000,['hiking'],2025-06-04
T1409,1711,Tokyo,3,83000,"['kayaking', 'safari', 'hiking']",2023-01-19
T1410,1711,Cancun,10,86000,"['kayaking', 'hiking']",2022-02-02
T1411,1711,Cancun,7,70000,"['safari', 'hiking']",2023-07-02
T1412,1663,Barcelona,10,211000,"['spa', 'beach']",2023-07-03
T1413,1663,Denver,8,180000,['spa'],2024-05-01
T1414,1663,Tokyo,10,86000,"['beach', 'spa', 'snorkeling']",2023-12-12
T1415,1663,Denver,3,174000,"['snorkeling', 'beach']",2022-01-11
T1416,1073,Tokyo,8,120000,['spa'],2025-03-17
T1417,1117,Denver,7,163000,['spa'],2024-07-22
T1418,1117,Bali,8,104000,"['snorkeling', 'beach']",2021-11-02
T1419,1117,Denver,9,140000,"['beach', 'snorkeling']",2023-12-25
T1420,1604,Tokyo,3,91000,"['food tour', 'hiking', 'museum tour']",2023-03-23
T1421,1604,Bali,6,109000,"['museum tour', 'food tour']",2023-05-05
T1422,1604,Tokyo,9,118000,['hiking'],2024-04-26
T1423,1604,Barcelona,8,153000,"['hiking', 'food tour', 'museum tour']",2025-05-01
T1424,1604,Barcelona,5,145000,"['food tour', 'hiking']",2022-10-26
T1425,1890,Bali,10,88000,"['wine tasting', 'shopping', 'spa']",2024-02-18
T1426,1890,Tokyo,3,102000,['spa'],2021-11-14
T1427,1890,Tokyo,4,95000,"['shopping', 'spa']",2024-06-21
T1428,1111,Barcelona,5,186000,"['safari', 'hiking']",2022-07-20
T1429,1111,Banff,3,319000,"['hiking', 'safari']",2025-06-26
T1430,1005,Denver,4,167000,['kayaking'],2024-09-20
T1431,1649,Banff,8,282000,"['food tour', 'cultural show', 'museum tour']",2022-04-01
T1432,1649,Paris,3,429000,"['cultural show', 'museum tour', 'food tour']",2023-04-08
T1433,1649,Paris,4,471000,"['museum tour', 'food tour', 'cultural show']",2024-11-02
T1434,1649,Denver,5,138000,"['food tour', 'museum tour', 'cultural show']",2024-12-30
T1435,1649,Paris,7,504000,"['museum tour', 'cultural show']",2024-03-28
T1436,1474,Phuket,6,478000,['safari'],2024-02-08
T1437,1474,Phuket,6,475000,['hiking'],2023-12-12
T1438,1474,Tokyo,6,111000,"['hiking', 'kayaking', 'safari']",2021-11-05
T1439,1560,Cancun,3,78000,['safari'],2022-10-21
T1440,1560,Cancun,3,77000,['kayaking'],2022-04-24
T1441,1560,Denver,5,172000,"['hiking', 'safari']",2022-12-20
T1442,1415,Banff,5,256000,"['shopping', 'wine tasting']",2024-10-23
T1443,1415,Cape Town,8,300000,"['shopping', 'wine tasting', 'spa']",2023-12-28
T1444,1415,Banff,7,315000,['shopping'],2022-09-29
T1445,1415,Cape Town,9,225000,"['shopping', 'spa', 'wine tasting']",2024-08-14
T1446,1415,Cape Town,4,326000,"['shopping', 'spa', 'wine tasting']",2024-09-11
T1447,1817,Bali,5,92000,['hiking'],2024-01-22
T1448,1817,Tokyo,5,92000,['hiking'],2024-01-03
T1449,1817,Rome,7,245000,"['hiking', 'kayaking']",2023-12-30
T1450,1446,Denver,6,141000,"['beach', 'spa']",2021-09-23
T1451,1446,Cancun,8,68000,"['beach', 'snorkeling']",2024-11-25
T1452,1446,Bali,3,98000,"['spa', 'beach']",2022-01-21
T1453,1446,Rome,4,227000,['beach'],2023-10-23
T1454,1446,Cancun,3,68000,"['beach', 'spa', 'snorkeling']",2023-11-16
T1455,1008,Cancun,9,66000,"['snorkeling', 'beach']",2024-01-08
T1456,1008,Bali,8,129000,['beach'],2025-03-19
T1457,1355,Tokyo,7,99000,"['kayaking', 'safari']",2023-03-19
T1458,1056,Tokyo,3,105000,"['safari', 'kayaking', 'hiking']",2023-01-14
T1459,1056,Bali,6,97000,"['hiking', 'safari', 'kayaking']",2023-12-27
T1460,1056,Denver,4,172000,"['kayaking', 'hiking']",2022-02-05
T1461,1056,Rome,9,303000,"['kayaking', 'hiking']",2021-12-10
T1462,1258,Phuket,9,539000,"['snorkeling', 'beach', 'spa']",2024-03-24
T1463,1258,Cape Town,5,334000,['spa'],2024-09-05
T1464,1258,Cancun,6,75000,"['beach', 'spa', 'snorkeling']",2023-06-24
T1465,1258,Rome,6,260000,['snorkeling'],2024-10-03
T1466,1258,Barcelona,5,163000,"['beach', 'spa', 'snorkeling']",2023-10-19
T1467,1726,Cancun,8,86000,"['cultural show', 'museum tour', 'food tour']",2022-05-16
T1468,1726,Barcelona,6,164000,"['food tour', 'cultural show', 'museum tour']",2022-02-17
T1469,1473,Rome,4,238000,"['safari', 'hiking']",2025-03-19
T1470,1473,Banff,3,271000,['kayaking'],2022-03-04
T1471,1804,Denver,4,135000,"['hiking', 'kayaking', 'safari']",2023-08-17
T1472,1804,Bali,5,119000,"['safari', 'hiking']",2022-07-17
T1473,1804,Cancun,4,73000,"['hiking', 'kayaking', 'safari']",2023-08-11
T1474,1084,Bali,7,121000,"['kayaking', 'safari']",2024-07-08
T1475,1084,Cancun,6,85000,"['hiking', 'kayaking', 'safari']",2022-01-08
T1476,1975,Cape Town,6,305000,['wine tasting'],2024-04-04
T1477,1975,Barcelona,6,214000,"['spa', 'wine tasting', 'shopping']",2025-01-05
T1478,1159,Cancun,4,65000,"['food tour', 'museum tour']",2025-04-21
T1479,1159,Tokyo,6,101000,"['food tour', 'museum tour']",2024-08-07
T1480,1721,Banff,5,271000,"['safari', 'kayaking', 'hiking']",2021-08-15
T1481,1721,Rome,9,219000,"['hiking', 'kayaking']",2022-09-03
T1482,1721,Cancun,4,77000,"['hiking', 'kayaking']",2025-05-27
T1483,1721,Tokyo,5,93000,"['kayaking', 'hiking', 'safari']",2021-12-31
T1484,1721,Tokyo,8,111000,"['kayaking', 'safari', 'hiking']",2024-04-15
T1485,1125,Bali,5,96000,"['shopping', 'spa']",2023-11-21
T1486,1781,Cancun,9,81000,"['kayaking', 'safari']",2025-03-29
T1487,1781,Cancun,10,87000,['kayaking'],2024-12-30
T1488,1892,Rome,10,265000,"['spa', 'shopping', 'wine tasting']",2024-11-16
T1489,1892,Rome,5,267000,['wine tasting'],2024-08-15
T1490,1892,Banff,3,280000,"['wine tasting', 'spa', 'shopping']",2025-01-05
T1491,1892,Denver,7,129000,"['spa', 'wine tasting', 'shopping']",2023-01-17
T1492,1892,Cancun,3,68000,"['spa', 'wine tasting']",2022-09-26
T1493,1481,Cancun,10,86000,['kayaking'],2023-03-28
T1494,1389,Paris,7,544000,['food tour'],2024-07-03
T1495,1550,Cancun,7,82000,['museum tour'],2022-11-30
T1496,1550,Tokyo,3,86000,['museum tour'],2024-03-14
T1497,1802,Tokyo,5,90000,['snorkeling'],2023-07-12
T1498,1383,Cape Town,5,302000,"['cultural show', 'museum tour', 'food tour']",2025-05-12
T1499,1383,Rome,6,218000,"['museum tour', 'cultural show']",2024-01-10
T1500,1383,Cape Town,10,252000,['museum tour'],2022-08-26
T1501,1383,Bali,9,115000,"['food tour', 'cultural show', 'museum tour']",2024-06-12
T1502,1383,Tokyo,8,119000,"['museum tour', 'food tour']",2022-07-15
T1503,1934,Banff,5,273000,"['snorkeling', 'spa', 'beach']",2023-04-07
T1504,1934,Barcelona,5,186000,"['spa', 'snorkeling', 'beach']",2024-06-11
T1505,1081,Cancun,4,71000,"['shopping', 'spa']",2024-09-25
T1506,1238,Tokyo,9,107000,"['wine tasting', 'spa']",2024-12-13
T1507,1238,Banff,8,276000,['shopping'],2022-09-16
T1508,1238,Tokyo,8,86000,"['shopping', 'spa', 'wine tasting']",2024-01-01
T1509,1973,Bali,7,93000,"['hiking', 'safari']",2024-03-17
T1510,1329,Tokyo,3,89000,['museum tour'],2021-10-09
T1511,1329,Bali,8,114000,['museum tour'],2023-03-23
T1512,1329,Rome,5,267000,"['cultural show', 'museum tour']",2023-09-07
T1513,1329,Bali,8,105000,"['museum tour', 'food tour']",2025-04-16
T1514,1329,Barcelona,3,160000,"['museum tour', 'food tour', 'cultural show']",2022-11-09
T1515,1202,Denver,10,188000,['safari'],2025-03-10
T1516,1202,Denver,9,158000,"['safari', 'hiking']",2023-09-30
T1517,1955,Banff,4,248000,['kayaking'],2024-06-22
T1518,1955,Banff,7,247000,"['kayaking', 'hiking']",2025-03-09
T1519,1228,Denver,7,189000,['beach'],2023-12-25
T1520,1354,Cancun,10,70000,"['spa', 'shopping', 'wine tasting']",2022-09-11
T1521,1354,Cancun,5,77000,['spa'],2021-09-03
T1522,1354,Cancun,8,64000,"['spa', 'shopping']",2023-12-17
T1523,1354,Cancun,8,89000,"['wine tasting', 'shopping', 'spa']",2023-01-21
T1524,1354,Cancun,6,93000,"['wine tasting', 'shopping']",2023-09-06
T1525,1216,Barcelona,9,205000,['safari'],2023-05-27
T1526,1216,Cancun,9,71000,['hiking'],2022-11-22
T1527,1216,Tokyo,5,106000,"['kayaking', 'safari', 'hiking']",2021-12-23
T1528,1216,Rome,10,302000,"['safari', 'hiking', 'kayaking']",2024-05-04
T1529,1594,Banff,9,287000,"['museum tour', 'food tour', 'hiking']",2023-04-02
T1530,1594,Tokyo,10,111000,['museum tour'],2021-11-26
T1531,1594,Cape Town,6,262000,['museum tour'],2022-03-15
T1532,1594,Denver,9,186000,['food tour'],2023-09-19
T1533,1050,Cancun,8,82000,"['hiking', 'kayaking']",2024-09-16
T1534,1050,Cape Town,9,296000,['kayaking'],2024-05-01
T1535,1050,Banff,8,325000,['kayaking'],2022-08-08
T1536,1050,Bali,3,121000,"['hiking', 'safari', 'kayaking']",2021-09-25
T1537,1941,Barcelona,4,181000,['snorkeling'],2025-04-18
T1538,1941,Barcelona,5,210000,"['snorkeling', 'beach']",2023-08-25
T1539,1941,Barcelona,3,190000,['spa'],2023-02-24
T1540,1590,Phuket,6,424000,"['wine tasting', 'spa']",2024-09-22
T1541,1590,Phuket,6,460000,"['spa', 'wine tasting']",2023-10-28
T1542,1803,Cape Town,7,277000,['kayaking'],2023-01-15
T1543,1605,Cape Town,9,287000,['beach'],2024-10-24
T1544,1605,Denver,9,193000,['spa'],2021-09-17
T1545,1605,Paris,7,438000,"['beach', 'spa', 'snorkeling']",2021-12-03
T1546,1605,Barcelona,9,175000,"['snorkeling', 'beach', 'spa']",2024-02-10
T1547,1201,Cancun,3,75000,['shopping'],2024-11-10
T1548,1201,Cancun,3,95000,"['spa', 'shopping', 'wine tasting']",2025-02-24
T1549,1201,Cancun,4,72000,['wine tasting'],2023-05-15
T1550,1613,Denver,7,165000,['beach'],2023-09-10
T1551,1194,Tokyo,7,94000,"['spa', 'beach', 'snorkeling']",2024-06-21
T1552,1194,Cancun,7,74000,"['beach', 'snorkeling']",2024-07-14
T1553,1789,Barcelona,5,178000,"['spa', 'beach']",2022-10-08
T1554,1789,Bali,4,122000,"['snorkeling', 'beach', 'spa']",2021-11-07
T1555,1719,Barcelona,6,149000,"['hiking', 'kayaking']",2023-10-14
T1556,1719,Paris,8,472000,['safari'],2022-11-29
T1557,1719,Cape Town,4,250000,"['safari', 'kayaking']",2024-02-25
T1558,1719,Barcelona,4,194000,"['safari', 'kayaking']",2024-04-21
T1559,1831,Barcelona,5,197000,"['hiking', 'kayaking']",2025-06-23
T1560,1831,Rome,8,263000,['hiking'],2022-03-14
T1561,1236,Cancun,5,88000,"['safari', 'hiking', 'kayaking']",2023-04-16
T1562,1236,Barcelona,10,155000,"['hiking', 'safari']",2023-11-27
T1563,1236,Tokyo,7,82000,"['kayaking', 'safari', 'hiking']",2023-09-10
T1564,1589,Banff,10,327000,"['safari', 'kayaking']",2024-09-01
T1565,1589,Cancun,6,95000,['safari'],2024-10-28
T1566,1589,Barcelona,7,181000,['kayaking'],2022-01-18
T1567,1589,Paris,6,514000,['safari'],2023-09-10
T1568,1255,Banff,9,241000,"['safari', 'hiking']",2024-04-07
T1569,1255,Rome,4,226000,['safari'],2022-07-20
T1570,1667,Banff,8,302000,"['kayaking', 'safari', 'hiking']",2022-04-25
T1571,1593,Banff,8,273000,"['kayaking', 'safari']",2023-04-02
T1572,1593,Tokyo,10,112000,"['hiking', 'safari', 'kayaking']",2022-04-05
T1573,1555,Bali,8,104000,['beach'],2023-05-13
T1574,1345,Cancun,5,68000,"['kayaking', 'safari', 'hiking']",2024-04-03
T1575,1345,Tokyo,6,85000,"['kayaking', 'safari']",2023-02-20
T1576,1345,Rome,5,291000,"['safari', 'kayaking']",2021-08-04
T1577,1298,Bali,7,119000,['museum tour'],2022-02-20
T1578,1298,Tokyo,9,111000,"['food tour', 'hiking', 'museum tour']",2025-05-21
T1579,1298,Cancun,8,76000,"['hiking', 'museum tour', 'food tour']",2022-02-17
T1580,1298,Cancun,9,94000,"['hiking', 'museum tour']",2022-01-04
T1581,1349,Rome,10,269000,"['food tour', 'museum tour']",2022-08-06
T1582,1349,Bali,6,102000,['hiking'],2022-01-02
T1583,1979,Tokyo,9,100000,"['safari', 'kayaking']",2022-12-02
T1584,1979,Paris,4,469000,"['kayaking', 'hiking']",2024-07-24
T1585,1979,Denver,10,188000,"['kayaking', 'hiking']",2023-12-19
T1586,1422,Rome,4,274000,"['beach', 'snorkeling', 'spa']",2025-02-10
T1587,1422,Cape Town,3,304000,"['snorkeling', 'beach', 'spa']",2024-10-15
T1588,1047,Paris,8,597000,"['kayaking', 'hiking', 'safari']",2023-07-20
T1589,1047,Paris,6,429000,"['safari', 'hiking', 'kayaking']",2025-05-29
T1590,1676,Tokyo,3,91000,"['wine tasting', 'shopping']",2025-02-12
T1591,1641,Cancun,5,85000,"['hiking', 'kayaking']",2023-06-01
T1592,1641,Barcelona,6,193000,"['safari', 'hiking', 'kayaking']",2023-08-31
T1593,1641,Cancun,9,65000,['safari'],2022-08-23
T1594,1019,Rome,10,299000,"['spa', 'beach']",2021-07-09
T1595,1372,Denver,5,177000,"['snorkeling', 'beach']",2021-09-01
T1596,1865,Denver,8,138000,['kayaking'],2023-10-09
T1597,1865,Denver,9,161000,['hiking'],2022-03-13
T1598,1293,Paris,9,512000,['wine tasting'],2024-05-27
T1599,1293,Banff,9,240000,"['spa', 'shopping']",2021-10-11
T1600,1293,Barcelona,3,158000,"['wine tasting', 'shopping']",2021-12-14
T1601,1293,Banff,5,326000,['shopping'],2022-07-17
T1602,1680,Paris,9,453000,['museum tour'],2022-10-06
T1603,1309,Barcelona,10,176000,"['safari', 'kayaking', 'hiking']",2024-08-24
T1604,1309,Bali,10,129000,"['safari', 'hiking']",2025-05-29
T1605,1309,Barcelona,5,150000,"['safari', 'hiking']",2022-01-27
T1606,1309,Bali,7,91000,['hiking'],2023-01-25
T1607,1309,Cape Town,5,249000,"['safari', 'hiking']",2022-09-23
T1608,1268,Phuket,6,582000,"['food tour', 'cultural show']",2025-04-29
T1609,1268,Cape Town,8,323000,"['cultural show', 'museum tour', 'food tour']",2025-05-12
T1610,1437,Bali,7,112000,['safari'],2024-10-06
T1611,1828,Tokyo,8,96000,"['hiking', 'kayaking', 'safari']",2021-09-20
T1612,1828,Tokyo,5,115000,"['kayaking', 'hiking']",2024-04-15
T1613,1828,Tokyo,9,103000,['safari'],2023-03-02
T1614,1828,Cancun,6,70000,"['hiking', 'safari']",2025-03-15
T1615,1358,Phuket,8,484000,"['cultural show', 'food tour']",2023-05-13
T1616,1358,Rome,7,298000,"['food tour', 'museum tour']",2021-10-14
T1617,1358,Cape Town,10,290000,"['food tour', 'cultural show', 'museum tour']",2023-09-21
T1618,1754,Cancun,10,86000,"['spa', 'snorkeling', 'beach']",2025-05-31
T1619,1754,Denver,5,191000,"['snorkeling', 'beach']",2021-10-20
T1620,1754,Tokyo,7,86000,['spa'],2023-01-10
T1621,1754,Barcelona,6,174000,"['beach', 'spa', 'snorkeling']",2023-02-09
T1622,1754,Bali,5,129000,"['beach', 'spa', 'snorkeling']",2022-03-15
T1623,1177,Denver,8,167000,"['hiking', 'safari']",2023-10-07
T1624,1638,Rome,9,269000,['safari'],2022-03-01
T1625,1638,Bali,3,92000,['kayaking'],2022-09-13
T1626,1638,Denver,4,143000,"['safari', 'hiking', 'kayaking']",2025-04-01
T1627,1638,Phuket,7,481000,"['kayaking', 'hiking']",2023-03-26
T1628,1638,Paris,5,430000,"['kayaking', 'hiking', 'safari']",2021-10-20
T1629,1060,Cape Town,4,269000,"['kayaking', 'safari']",2023-01-11
T1630,1386,Bali,5,118000,"['kayaking', 'hiking']",2025-01-11
T1631,1386,Paris,5,443000,"['hiking', 'kayaking', 'safari']",2022-08-10
T1632,1724,Phuket,10,490000,"['cultural show', 'food tour']",2024-05-13
T1633,1724,Cape Town,3,303000,"['museum tour', 'food tour']",2021-07-29
T1634,1790,Barcelona,3,163000,"['food tour', 'museum tour']",2022-06-20
T1635,1584,Denver,7,190000,"['hiking', 'safari']",2024-07-22
T1636,1584,Barcelona,3,163000,"['hiking', 'safari', 'kayaking']",2025-03-24
T1637,1584,Tokyo,9,95000,['hiking'],2023-11-25
T1638,1584,Rome,9,279000,"['hiking', 'safari', 'kayaking']",2024-01-01
T1639,1433,Cancun,3,72000,['safari'],2025-01-16
T1640,1433,Tokyo,6,104000,['safari'],2024-05-12
T1641,1433,Tokyo,9,91000,"['hiking', 'kayaking']",2022-12-18
T1642,1433,Cancun,5,72000,"['kayaking', 'hiking']",2022-08-25
T1643,1433,Barcelona,6,200000,"['safari', 'hiking', 'kayaking']",2025-05-16
T1644,1766,Rome,4,231000,['safari'],2024-06-15
T1645,1107,Cancun,8,94000,['kayaking'],2024-09-11
T1646,1107,Cancun,10,86000,"['kayaking', 'safari']",2023-08-02
T1647,1107,Cancun,10,86000,"['kayaking', 'safari']",2023-06-21
T1648,1107,Barcelona,8,180000,['safari'],2022-06-09
T1649,1968,Cancun,10,69000,"['kayaking', 'hiking', 'safari']",2022-10-12
T1650,1993,Paris,7,518000,"['beach', 'snorkeling', 'spa']",2021-10-09
T1651,1678,Tokyo,10,115000,"['beach', 'snorkeling', 'spa']",2023-02-10
T1652,1811,Denver,5,186000,"['hiking', 'safari']",2023-03-09
T1653,1811,Bali,10,101000,"['hiking', 'kayaking']",2022-02-02
T1654,1811,Cancun,10,66000,"['safari', 'kayaking']",2023-11-05
T1655,1811,Rome,7,314000,"['kayaking', 'hiking', 'safari']",2023-10-08
T1656,1811,Barcelona,6,156000,"['safari', 'kayaking', 'hiking']",2022-04-21
T1657,1099,Denver,6,178000,"['hiking', 'kayaking', 'safari']",2021-07-22
T1658,1099,Cancun,4,78000,['safari'],2022-02-27
T1659,1099,Cancun,9,92000,['kayaking'],2023-03-19
T1660,1099,Tokyo,8,96000,['hiking'],2022-08-07
T1661,1233,Cancun,3,93000,['spa'],2021-07-17
T1662,1233,Bali,10,93000,['shopping'],2021-08-19
T1663,1233,Cape Town,5,299000,"['wine tasting', 'spa', 'shopping']",2022-09-29
T1664,1233,Barcelona,8,176000,['wine tasting'],2022-09-24
T1665,1242,Cape Town,3,239000,"['spa', 'beach']",2023-03-05
T1666,1810,Cancun,8,69000,"['spa', 'wine tasting']",2024-12-13
T1667,1810,Cancun,10,69000,['spa'],2024-02-16
T1668,1304,Bali,6,114000,"['spa', 'shopping']",2025-03-07
T1669,1304,Rome,7,272000,"['shopping', 'wine tasting']",2022-08-18
T1670,1304,Rome,5,224000,"['wine tasting', 'spa', 'shopping']",2025-05-03
T1671,1304,Cape Town,4,237000,"['shopping', 'spa', 'wine tasting']",2022-04-29
T1672,1414,Tokyo,9,98000,"['snorkeling', 'spa', 'beach']",2023-11-25
T1673,1484,Cancun,6,70000,"['spa', 'snorkeling']",2022-10-23
T1674,1484,Banff,6,317000,"['beach', 'spa', 'snorkeling']",2025-06-19
T1675,1484,Cape Town,6,254000,"['snorkeling', 'beach']",2023-08-01
T1676,1988,Bali,9,108000,"['safari', 'kayaking', 'hiking']",2024-05-12
T1677,1988,Tokyo,4,117000,"['safari', 'hiking', 'kayaking']",2022-04-22
T1678,1988,Tokyo,10,104000,"['safari', 'kayaking']",2023-04-17
T1679,1988,Cancun,3,93000,"['hiking', 'safari', 'kayaking']",2022-11-11
T1680,1930,Banff,10,340000,['safari'],2022-04-28
T1681,1930,Rome,8,306000,"['kayaking', 'hiking', 'safari']",2023-04-09
T1682,1930,Banff,3,266000,['hiking'],2024-03-08
T1683,1930,Paris,7,445000,['kayaking'],2022-02-25
T1684,1930,Barcelona,5,157000,['safari'],2025-03-02
T1685,1181,Denver,4,160000,"['wine tasting', 'spa', 'shopping']",2025-03-11
T1686,1181,Rome,3,278000,['shopping'],2021-10-28
T1687,1012,Rome,10,264000,"['kayaking', 'hiking']",2025-01-26
T1688,1012,Cancun,7,66000,"['kayaking', 'hiking', 'safari']",2022-08-24
T1689,1012,Denver,9,168000,"['hiking', 'kayaking', 'safari']",2023-05-22
T1690,1618,Barcelona,4,213000,"['cultural show', 'food tour']",2021-09-30
T1691,1085,Cape Town,9,276000,"['food tour', 'museum tour']",2023-02-03
T1692,1085,Tokyo,7,112000,['food tour'],2024-01-22
T1693,1085,Denver,8,183000,"['cultural show', 'museum tour', 'food tour']",2022-12-12
T1694,1085,Cape Town,4,253000,"['museum tour', 'food tour', 'cultural show']",2023-06-01
T1695,1843,Barcelona,6,171000,"['snorkeling', 'spa']",2022-06-01
T1696,1654,Rome,7,218000,"['kayaking', 'hiking', 'safari']",2022-04-24
T1697,1654,Bali,3,119000,"['safari', 'kayaking']",2024-01-23
T1698,1654,Cape Town,5,334000,['hiking'],2021-11-18
T1699,1677,Rome,9,223000,"['beach', 'spa', 'snorkeling']",2022-07-04
T1700,1677,Banff,5,323000,"['spa', 'beach']",2023-06-23
T1701,1677,Rome,5,215000,"['snorkeling', 'spa', 'beach']",2021-09-27
T1702,1517,Rome,7,301000,"['hiking', 'kayaking', 'safari']",2023-07-14
T1703,1517,Rome,5,314000,"['safari', 'kayaking']",2024-11-06
T1704,1517,Bali,10,128000,['hiking'],2022-03-30
T1705,1517,Rome,10,215000,"['kayaking', 'safari']",2021-12-07
T1706,1517,Banff,8,252000,"['hiking', 'safari', 'kayaking']",2022-01-03
T1707,1895,Denver,9,180000,"['kayaking', 'hiking', 'safari']",2023-05-16
T1708,1895,Tokyo,9,110000,"['kayaking', 'safari']",2025-02-04
T1709,1826,Tokyo,6,92000,"['beach', 'snorkeling', 'spa']",2023-02-25
T1710,1135,Bali,6,108000,['safari'],2024-05-20
T1711,1848,Cancun,4,75000,['hiking'],2022-05-04
T1712,1848,Barcelona,4,182000,"['kayaking', 'safari', 'hiking']",2023-02-20
T1713,1848,Denver,8,166000,"['hiking', 'kayaking', 'safari']",2023-01-16
T1714,1848,Barcelona,9,170000,"['hiking', 'kayaking']",2025-03-13
