trip_id,member_id,destination,start_date,duration_days,cost_usd,activities
T2633,1727,Cape Town,2025-05-28,10,309000,"snorkeling, spa, beach"
T2634,1727,Cancun,"March 11, 2023",8,89000,"snorkeling, beach, spa"
T2635,1727,Cancun,"June 02, 2025",5,89000,"beach, snorkeling, spa"
T2636,1727,Bali,2021-12-09,10,90000,"beach, snorkeling"
T2637,1727,Bali,2024-07-15,4,128000,"spa, beach, snorkeling"
T2638,1841,Barcelona,2025-04-19,4,187000,museum tour
T2639,1841,Cancun,2023-05-09,8,92000,museum tour
T2640,1650,Bali,"July 12, 2022",9,97000,"beach, snorkeling"
T2641,1650,Banff,"February 18, 2024",3,322000,beach
T2642,1650,Tokyo,"June 01, 2025",9,95000,"spa, beach, snorkeling"
T2643,1650,Cape Town,12/07/2024,3,294000,"snorkeling, beach, spa"
T2644,1797,Bali,2024-02-21,4,119000,safari
T2645,1797,Barcelona,10/06/2022,5,155000,kayaking
T2646,1797,Banff,03/31/2022,7,286000,"hiking, kayaking, safari"
T2647,1773,Bali,"November 21, 2024",6,128000,"spa, beach, snorkeling"
T2648,1773,Denver,"September 09, 2023",4,178000,"snorkeling, spa, beach"
T2649,1887,Tokyo,"December 26, 2023",7,86000,"wine tasting, spa"
T2650,1887,Denver,"August 18, 2023",9,172000,spa
T2651,1887,Rome,2024-02-07,6,307000,"spa, wine tasting, shopping"
T2652,1887,Rome,"June 04, 2023",5,266000,"shopping, spa"
T2653,1887,Banff,09/10/2021,6,263000,"wine tasting, shopping, spa"
T2654,1445,Denver,05/20/2022,6,170000,beach
T2655,1272,Barcelona,"April 07, 2022",7,202000,"kayaking, safari"
T2656,1272,Denver,12/09/2024,9,155000,"hiking, kayaking"
T2657,1272,Rome,2023-11-28,5,316000,"hiking, safari, kayaking"
T2658,1272,Cape Town,"September 19, 2022",4,333000,"kayaking, safari, hiking"
T2659,1272,Bali,"April 22, 2024",9,127000,kayaking
T2660,1882,Paris,2024-05-23,5,543000,"safari, kayaking"
T2661,1519,Denver,2022-02-25,9,162000,"hiking, safari, kayaking"
T2662,1519,Denver,01/04/2025,9,175000,safari
T2663,1519,Cancun,06/24/2025,7,82000,hiking
T2664,1377,Bali,"October 01, 2024",7,103000,"kayaking, hiking"
T2665,1377,Cancun,"April 04, 2024",9,91000,"kayaking, safari"
T2666,1377,Tokyo,02/11/2023,6,103000,"hiking, safari, kayaking"
T2667,1377,Cancun,2023-10-03,10,89000,safari
T2668,1498,Rome,04/17/2025,5,271000,"safari, hiking, kayaking"
T2669,1498,Tokyo,"September 25, 2021",5,98000,"hiking, safari, kayaking"
T2670,1498,Tokyo,05/23/2025,4,90000,"hiking, safari, kayaking"
T2671,1498,Banff,12/02/2021,5,285000,"kayaking, hiking, safari"
T2672,1498,Rome,2022-09-18,8,293000,"kayaking, safari, hiking"
T2673,1932,Denver,"April 03, 2025",10,159000,"kayaking, safari"
T2674,1932,Denver,09/19/2023,10,140000,kayaking
T2675,1932,Denver,2025-01-10,6,176000,"hiking, safari"
T2676,1825,Phuket,"June 17, 2025",5,510000,"snorkeling, spa, beach"
T2677,1825,Bali,2022-03-03,5,124000,"snorkeling, spa"
T2678,1825,Denver,03/31/2025,8,152000,snorkeling
T2679,1632,Paris,06/16/2025,5,419000,museum tour
T2680,1632,Rome,2023-06-28,5,296000,cultural show
T2681,1097,Barcelona,2023-06-13,5,192000,kayaking
T2682,1097,Tokyo,04/08/2022,10,103000,hiking
T2683,1097,Denver,2022-06-05,4,173000,kayaking
T2684,1097,Denver,11/21/2022,4,141000,hiking
T2685,1128,Bali,06/23/2022,10,88000,"cultural show, food tour"
T2686,1544,Tokyo,2025-02-25,10,92000,"spa, shopping"
T2687,1544,Bali,2023-04-20,6,107000,"wine tasting, spa, shopping"
T2688,1544,Bali,08/11/2023,10,130000,spa
T2689,1379,Cape Town,"April 18, 2022",8,289000,"safari, hiking, kayaking"
T2690,1379,Tokyo,04/18/2023,8,90000,"safari, kayaking"
T2691,1379,Cancun,"October 21, 2021",3,72000,"hiking, safari, kayaking"
T2692,1379,Rome,05/16/2022,8,317000,"hiking, kayaking, safari"
T2693,1379,Phuket,04/17/2025,8,611000,"safari, hiking, kayaking"
T2694,1203,Cancun,"October 04, 2022",10,78000,shopping
T2695,1203,Denver,11/16/2021,7,162000,"shopping, wine tasting"
T2696,1343,Cancun,09/08/2023,10,92000,"beach, spa"
T2697,1343,Rome,2023-06-29,8,292000,"beach, snorkeling"
T2698,1343,Tokyo,07/11/2022,10,98000,"snorkeling, beach"
T2699,1343,Cancun,"October 20, 2021",5,72000,"spa, snorkeling"
T2700,1733,Cancun,2023-11-03,3,70000,"safari, kayaking"
T2701,1733,Banff,"June 13, 2025",8,296000,safari
T2702,1733,Barcelona,12/14/2023,10,144000,hiking
T2703,1866,Cancun,2023-12-27,4,74000,safari
T2704,1866,Tokyo,"December 31, 2024",3,92000,safari
T2705,1866,Tokyo,12/25/2023,5,95000,kayaking
T2706,1866,Bali,2025-04-09,3,129000,"kayaking, hiking, safari"
T2707,1866,Bali,"June 16, 2022",7,121000,hiking
T2708,1518,Barcelona,2024-08-06,10,195000,snorkeling
T2709,1518,Bali,"December 04, 2022",5,91000,beach
T2710,1518,Tokyo,2022-07-15,3,101000,"snorkeling, beach"
T2711,1784,Bali,"February 06, 2023",6,127000,"food tour, cultural show, museum tour"
T2712,1784,Bali,09/09/2021,8,114000,cultural show
T2713,1784,Tokyo,"April 13, 2022",4,100000,"cultural show, food tour"
T2714,1488,Denver,02/25/2023,9,144000,"snorkeling, beach, spa"
T2715,1488,Tokyo,01/10/2023,8,105000,"snorkeling, beach, spa"
T2716,1488,Bali,11/07/2023,6,106000,"spa, beach, snorkeling"
T2717,1237,Cape Town,"October 03, 2024",3,253000,shopping
T2718,1237,Cape Town,2023-08-15,8,310000,spa
T2719,1549,Bali,2021-09-04,6,96000,hiking
T2720,1549,Barcelona,2024-03-25,5,176000,"hiking, kayaking, safari"
T2721,1549,Rome,05/29/2023,6,224000,hiking
T2722,1400,Denver,03/15/2024,8,160000,museum tour
T2723,1400,Barcelona,"April 06, 2023",9,186000,museum tour
T2724,1400,Denver,2024-05-05,9,143000,hiking
T2725,1570,Denver,07/17/2024,8,166000,"kayaking, safari, hiking"
T2726,1570,Tokyo,"October 16, 2021",4,105000,"safari, kayaking"
T2727,1232,Tokyo,"August 29, 2024",3,85000,"snorkeling, beach, spa"
T2728,1442,Cape Town,09/03/2023,6,324000,"kayaking, hiking, safari"
T2729,1442,Denver,10/03/2021,3,155000,"kayaking, safari, hiking"
T2730,1098,Bali,2022-11-14,3,124000,safari
T2731,1098,Barcelona,2025-01-18,9,185000,safari
T2732,1098,Barcelona,"September 30, 2022",10,164000,"hiking, safari"
T2733,1098,Tokyo,2023-05-11,10,100000,"kayaking, hiking"
T2734,1098,Bali,"July 27, 2022",6,89000,kayaking
T2735,1880,Barcelona,03/07/2025,7,209000,"kayaking, safari, hiking"
T2736,1983,Rome,10/29/2021,10,252000,wine tasting
T2737,1983,Rome,03/20/2025,5,270000,"spa, wine tasting, shopping"
T2738,1983,Cape Town,07/01/2023,10,304000,"wine tasting, spa, shopping"
T2739,1983,Rome,2023-04-16,5,215000,spa
T2740,1511,Denver,2022-04-22,3,129000,wine tasting
T2741,1511,Rome,2022-08-29,5,276000,"spa, shopping, wine tasting"
T2742,1698,Cape Town,2021-07-13,8,258000,"food tour, cultural show"
T2743,1698,Cape Town,2024-11-20,7,276000,"cultural show, museum tour, food tour"
T2744,1698,Rome,2023-03-24,4,247000,"food tour, museum tour"
T2745,1698,Barcelona,10/06/2023,10,175000,"museum tour, cultural show"
T2746,1698,Phuket,"August 14, 2023",5,582000,"museum tour, cultural show, food tour"
T2747,1217,Barcelona,"August 01, 2023",4,178000,safari
T2748,1217,Cape Town,"April 11, 2022",7,253000,"safari, kayaking, hiking"
T2749,1217,Rome,"February 27, 2022",8,241000,"kayaking, safari"
T2750,1217,Denver,03/25/2024,4,151000,"kayaking, hiking, safari"
T2751,1360,Denver,2022-06-16,6,168000,"food tour, museum tour, hiking"
T2752,1360,Banff,2025-01-27,5,325000,"museum tour, hiking, food tour"
T2753,1360,Paris,"June 10, 2023",9,464000,museum tour
T2754,1360,Cape Town,"April 18, 2025",5,313000,"museum tour, food tour, hiking"
T2755,1360,Tokyo,"August 26, 2024",7,114000,hiking
T2756,1558,Tokyo,"May 11, 2024",8,112000,food tour
T2757,1558,Bali,2025-02-07,8,130000,museum tour
T2758,1743,Barcelona,"June 27, 2025",9,195000,"beach, spa"
T2759,1743,Cancun,04/04/2023,3,70000,"spa, snorkeling"
T2760,1743,Paris,12/06/2021,7,446000,beach
T2761,1743,Denver,"May 07, 2024",10,150000,"snorkeling, spa, beach"
T2762,1963,Cancun,2024-02-23,7,86000,museum tour
T2763,1963,Cancun,06/19/2024,3,95000,"museum tour, food tour"
T2764,1963,Cancun,2024-01-24,4,67000,"food tour, museum tour"
T2765,1963,Cancun,2021-12-06,10,82000,"museum tour, cultural show"
T2766,1963,Cancun,"July 02, 2022",4,94000,"cultural show, museum tour, food tour"
T2767,1225,Cape Town,01/09/2025,4,322000,"museum tour, food tour"
T2768,1018,Tokyo,09/15/2023,7,89000,"food tour, cultural show"
T2769,1018,Barcelona,"May 10, 2022",4,202000,"food tour, cultural show, museum tour"
T2770,1018,Bali,2023-12-24,7,101000,cultural show
T2771,1018,Cancun,09/19/2023,8,94000,"museum tour, cultural show, food tour"
T2772,1018,Denver,"January 28, 2022",4,152000,cultural show
T2773,1168,Cancun,01/17/2023,6,88000,"hiking, kayaking, safari"
T2774,1292,Tokyo,2023-11-29,8,103000,"hiking, safari, kayaking"
T2775,1612,Phuket,2023-05-14,4,481000,kayaking
T2776,1612,Banff,"August 11, 2023",10,328000,"kayaking, hiking, safari"
T2777,1612,Tokyo,"March 28, 2024",10,105000,"hiking, safari"
T2778,1612,Barcelona,04/23/2023,4,192000,hiking
T2779,1397,Cape Town,09/24/2021,5,234000,"safari, hiking, kayaking"
T2780,1397,Denver,"July 02, 2023",9,185000,"kayaking, hiking, safari"
T2781,1397,Barcelona,"December 18, 2022",7,202000,"kayaking, hiking"
T2782,1397,Cape Town,"December 15, 2023",8,243000,"hiking, kayaking"
T2783,1397,Cape Town,01/09/2025,6,233000,"kayaking, safari"
T2784,1540,Paris,"September 20, 2024",3,555000,"safari, kayaking, hiking"
T2785,1540,Barcelona,2024-11-17,3,203000,safari
T2786,1540,Banff,"December 10, 2024",9,239000,"kayaking, hiking, safari"
T2787,1540,Phuket,2022-07-03,9,436000,"safari, hiking"
T2788,1540,Banff,2025-02-25,3,285000,"kayaking, hiking, safari"
T2789,1328,Cancun,2023-02-20,7,65000,spa
T2790,1328,Cancun,06/05/2024,10,79000,"spa, beach"
T2791,1328,Bali,09/20/2022,8,101000,"spa, beach"
T2792,1780,Cancun,2021-11-11,7,65000,beach
T2793,1780,Cancun,2022-11-13,3,67000,"beach, spa, snorkeling"
T2794,1780,Cancun,"March 22, 2025",8,66000,snorkeling
T2795,1780,Cancun,2022-04-29,4,88000,"spa, snorkeling, beach"
T2796,1631,Cancun,2021-12-30,10,95000,"kayaking, hiking, safari"
T2797,1631,Phuket,"July 06, 2021",8,482000,"kayaking, hiking, safari"
T2798,1631,Paris,2025-05-28,8,514000,"hiking, kayaking, safari"
T2799,1093,Denver,2023-06-09,7,152000,"safari, hiking, kayaking"
T2800,1093,Denver,2023-03-26,6,192000,"hiking, kayaking, safari"
T2801,1093,Barcelona,2022-08-01,8,169000,kayaking
T2802,1093,Denver,2024-07-13,7,129000,"safari, hiking, kayaking"
T2803,1093,Tokyo,2024-04-14,9,83000,"hiking, safari"
T2804,1213,Cancun,2021-12-08,10,71000,beach
T2805,1213,Bali,03/28/2022,7,101000,"snorkeling, beach, spa"
T2806,1337,Cancun,"June 04, 2024",8,75000,"spa, beach"
T2807,1337,Cancun,09/19/2021,10,75000,"beach, spa"
T2808,1337,Cancun,"February 04, 2023",5,78000,"spa, beach, snorkeling"
T2809,1425,Rome,2022-03-24,4,295000,"hiking, kayaking"
T2810,1425,Cape Town,"February 09, 2023",4,294000,"hiking, safari"
T2811,1425,Rome,"September 03, 2022",9,241000,"safari, kayaking"
T2812,1808,Cancun,05/11/2023,8,75000,museum tour
T2813,1808,Bali,"September 15, 2021",5,116000,"food tour, museum tour, hiking"
T2814,1808,Tokyo,2021-10-26,9,108000,"museum tour, food tour, hiking"
T2815,1115,Tokyo,"July 25, 2021",9,85000,beach
T2816,1115,Cape Town,"September 03, 2021",5,225000,spa
T2817,1158,Tokyo,02/28/2025,10,120000,snorkeling
T2818,1158,Denver,2022-06-11,3,189000,beach
T2819,1158,Bali,07/31/2023,8,128000,"snorkeling, spa, beach"
T2820,1158,Denver,"July 04, 2023",3,186000,"spa, beach"
T2821,1158,Tokyo,"September 24, 2024",6,84000,"spa, beach"
T2822,1994,Denver,07/26/2024,7,178000,kayaking
T2823,1994,Tokyo,01/19/2025,3,104000,"safari, kayaking"
T2824,1112,Tokyo,2021-12-01,4,93000,safari
T2825,1112,Cape Town,06/16/2025,7,238000,hiking
T2826,1112,Rome,10/20/2023,3,309000,"kayaking, safari, hiking"
T2827,1112,Denver,"July 10, 2021",4,173000,"hiking, safari"
T2828,1036,Bali,2021-08-08,10,120000,hiking
T2829,1036,Tokyo,05/31/2022,3,93000,"kayaking, safari"
T2830,1036,Cape Town,2023-02-10,8,261000,hiking
T2831,1105,Tokyo,12/13/2021,4,106000,hiking
T2832,1105,Tokyo,03/10/2025,8,117000,"kayaking, hiking, safari"
T2833,1362,Denver,11/29/2023,10,183000,spa
T2834,1362,Denver,2021-09-25,5,192000,"wine tasting, shopping"
T2835,1362,Denver,"August 12, 2024",10,186000,spa
T2836,1362,Cancun,2022-06-26,3,73000,"shopping, wine tasting, spa"
T2837,1362,Denver,2024-04-23,6,178000,wine tasting
T2838,1365,Banff,"December 26, 2023",4,333000,museum tour
T2839,1441,Denver,03/17/2023,7,187000,food tour
T2840,1565,Denver,"July 09, 2023",10,132000,beach
T2841,1565,Rome,2023-05-22,5,282000,"beach, snorkeling, spa"
T2842,1351,Cancun,2024-06-18,7,67000,food tour
T2843,1351,Rome,2023-10-17,3,276000,"museum tour, food tour, cultural show"
T2844,1351,Phuket,2022-07-16,7,474000,food tour
T2845,1351,Banff,2023-12-02,7,268000,"cultural show, museum tour"
T2846,1351,Denver,"September 06, 2021",10,132000,museum tour
T2847,1978,Rome,2022-05-18,5,241000,"food tour, cultural show"
T2848,1978,Rome,2023-02-23,8,300000,food tour
T2849,1249,Tokyo,"April 26, 2022",9,108000,"shopping, wine tasting"
T2850,1854,Tokyo,06/01/2022,10,90000,"hiking, safari"
T2851,1801,Cancun,08/03/2023,7,95000,"beach, snorkeling"
T2852,1801,Denver,02/20/2023,10,174000,"spa, snorkeling"
T2853,1801,Bali,09/14/2022,7,116000,"beach, spa"
T2854,1801,Rome,01/12/2023,4,247000,beach
T2855,1406,Rome,"January 22, 2022",6,296000,"safari, hiking, kayaking"
T2856,1406,Denver,2022-06-06,8,134000,"kayaking, safari, hiking"
T2857,1858,Cancun,2025-05-18,3,66000,beach
T2858,1164,Tokyo,2023-04-18,3,81000,"snorkeling, beach, spa"
T2859,1164,Tokyo,03/02/2025,3,110000,"beach, spa, snorkeling"
T2860,1881,Barcelona,2024-09-14,8,177000,kayaking
T2861,1881,Cape Town,2022-11-08,4,312000,kayaking
T2862,1881,Cancun,2022-06-04,8,73000,"kayaking, safari"
T2863,1881,Phuket,05/16/2022,9,571000,"kayaking, safari, hiking"
T2864,1881,Paris,2025-04-20,5,495000,"safari, hiking, kayaking"
T2865,1818,Cancun,04/05/2023,9,65000,"snorkeling, spa"
T2866,1818,Tokyo,02/19/2025,9,82000,"beach, spa"
T2867,1818,Cancun,2022-04-27,5,95000,"beach, spa"
T2868,1833,Rome,2022-01-11,6,292000,"beach, spa"
T2869,1833,Banff,"January 11, 2022",5,232000,beach
T2870,1083,Denver,01/02/2022,5,155000,"hiking, safari"
T2871,1083,Bali,03/03/2022,4,103000,"kayaking, hiking"
T2872,1703,Cancun,"December 04, 2021",7,92000,beach
T2873,1295,Rome,"June 05, 2025",5,279000,food tour
T2874,1070,Bali,"September 18, 2022",10,102000,"safari, kayaking"
T2875,1070,Denver,02/02/2022,9,181000,"kayaking, hiking"
T2876,1070,Barcelona,08/07/2024,8,182000,"safari, kayaking, hiking"
T2877,1610,Cancun,"June 03, 2023",7,86000,food tour
T2878,1669,Denver,"June 04, 2022",5,143000,"food tour, cultural show, museum tour"
T2879,1669,Barcelona,2023-09-23,8,153000,"food tour, museum tour, cultural show"
T2880,1669,Cancun,"June 28, 2024",6,68000,"cultural show, museum tour"
T2881,1928,Banff,2023-08-14,3,311000,"kayaking, safari"
T2882,1928,Tokyo,"December 15, 2021",9,96000,safari
T2883,1928,Tokyo,12/04/2024,7,95000,"hiking, safari"
T2884,1928,Banff,"November 11, 2023",9,308000,kayaking
T2885,1928,Barcelona,08/29/2022,7,188000,kayaking
T2886,1869,Barcelona,10/04/2021,10,185000,safari
T2887,1953,Tokyo,02/24/2022,9,92000,"hiking, food tour"
T2888,1816,Tokyo,11/15/2023,6,119000,"food tour, museum tour, hiking"
T2889,1816,Tokyo,"July 12, 2021",10,103000,museum tour
T2890,1816,Cancun,2022-04-12,4,72000,"hiking, museum tour"
T2891,1816,Bali,"January 06, 2025",10,96000,"museum tour, food tour, hiking"
T2892,1127,Tokyo,2022-12-22,3,97000,"beach, spa"
T2893,1888,Cape Town,02/07/2023,7,274000,"kayaking, hiking"
T2894,1888,Phuket,11/28/2024,9,499000,"safari, hiking, kayaking"
T2895,1888,Barcelona,12/17/2022,5,205000,"safari, kayaking, hiking"
T2896,1888,Tokyo,12/23/2023,9,95000,"safari, hiking, kayaking"
T2897,1888,Bali,"February 08, 2025",8,92000,"hiking, safari, kayaking"
T2898,1001,Bali,2022-06-05,8,120000,safari
T2899,1001,Cancun,"August 04, 2022",8,77000,safari
T2900,1001,Paris,03/05/2022,4,419000,kayaking
T2901,1001,Barcelona,04/11/2024,4,178000,"kayaking, safari"
T2902,1853,Tokyo,2025-01-31,3,93000,hiking
T2903,1853,Tokyo,"June 27, 2023",8,89000,"kayaking, hiking"
T2904,1853,Cancun,2024-08-13,4,67000,hiking
T2905,1539,Bali,"March 22, 2025",9,93000,beach
T2906,1539,Tokyo,2025-03-27,3,94000,"spa, beach, snorkeling"
T2907,1539,Rome,2023-03-06,9,252000,"beach, spa"
T2908,1539,Bali,2024-11-24,7,113000,"beach, snorkeling, spa"
T2909,1539,Barcelona,"April 21, 2025",7,160000,"snorkeling, spa, beach"
T2910,1601,Denver,10/27/2021,3,160000,"spa, beach"
T2911,1601,Tokyo,"November 03, 2024",5,99000,snorkeling
T2912,1308,Cancun,2022-05-24,3,92000,"food tour, museum tour, hiking"
T2913,1308,Cancun,2022-07-01,5,95000,"museum tour, hiking, food tour"
T2914,1308,Tokyo,"March 27, 2022",5,98000,"hiking, food tour, museum tour"
T2915,1585,Bali,"October 06, 2021",5,97000,"safari, hiking"
T2916,1585,Tokyo,"September 05, 2024",9,119000,"safari, hiking, kayaking"
T2917,1585,Tokyo,07/18/2021,7,113000,safari
T2918,1585,Tokyo,2021-08-03,6,86000,"kayaking, hiking, safari"
T2919,1585,Banff,"December 21, 2022",5,322000,"safari, kayaking, hiking"
T2920,1410,Banff,01/08/2023,6,265000,"spa, beach, snorkeling"
T2921,1410,Rome,02/24/2024,5,318000,"spa, beach"
T2922,1410,Banff,"January 04, 2023",3,290000,beach
T2923,1171,Cape Town,2021-09-12,10,256000,"wine tasting, shopping"
T2924,1171,Rome,2023-07-10,5,309000,wine tasting
T2925,1171,Barcelona,2023-02-02,9,194000,shopping
T2926,1171,Banff,03/01/2023,7,317000,"wine tasting, spa"
T2927,1417,Barcelona,2025-05-08,6,158000,"museum tour, food tour, hiking"
T2928,1417,Cape Town,2023-07-13,4,256000,"museum tour, hiking, food tour"
T2929,1417,Cape Town,2021-12-26,6,333000,"food tour, hiking, museum tour"
T2930,1768,Cancun,2025-01-07,4,89000,"safari, hiking, kayaking"
T2931,1768,Rome,12/01/2024,3,302000,"safari, hiking"
T2932,1768,Denver,"April 21, 2025",3,192000,safari
T2933,1692,Banff,2024-06-13,8,331000,"hiking, museum tour, food tour"
T2934,1692,Phuket,2024-08-02,7,509000,food tour
T2935,1603,Rome,"January 25, 2024",5,216000,"kayaking, hiking, safari"
T2936,1460,Banff,"May 09, 2023",6,297000,"safari, kayaking, hiking"
T2937,1460,Rome,2023-06-03,10,295000,"kayaking, hiking, safari"
T2938,1460,Banff,2023-05-01,5,302000,kayaking
T2939,1460,Banff,"December 13, 2022",10,324000,"kayaking, hiking, safari"
T2940,1460,Banff,"November 18, 2021",6,319000,"kayaking, hiking"
T2941,1871,Cancun,2022-03-08,4,87000,"spa, snorkeling"
T2942,1871,Denver,07/31/2023,6,146000,"spa, snorkeling"
T2943,1871,Denver,"December 23, 2021",10,149000,spa
T2944,1637,Bali,"June 24, 2025",6,87000,hiking
T2945,1637,Cancun,2021-07-29,6,91000,"hiking, safari"
T2946,1637,Bali,"January 12, 2023",6,120000,"safari, kayaking, hiking"
T2947,1637,Tokyo,"March 09, 2024",10,82000,"safari, hiking"
T2948,1423,Banff,08/05/2022,5,243000,"museum tour, food tour, cultural show"
T2949,1423,Cancun,"December 20, 2023",9,81000,"cultural show, food tour, museum tour"
T2950,1423,Bali,2024-04-21,7,92000,"food tour, cultural show, museum tour"
T2951,1423,Barcelona,"November 24, 2024",5,175000,museum tour
T2952,1315,Denver,2022-12-28,3,140000,"beach, spa"
T2953,1315,Cape Town,2023-05-25,8,281000,"spa, snorkeling, beach"
T2954,1315,Bali,01/19/2023,7,91000,snorkeling
T2955,1376,Paris,05/11/2023,6,479000,"hiking, kayaking"
T2956,1376,Banff,05/07/2025,5,231000,kayaking
T2957,1524,Paris,"November 02, 2024",4,419000,"spa, beach"
T2958,1524,Bali,10/28/2023,7,118000,spa
T2959,1524,Cancun,07/05/2021,5,65000,"spa, beach, snorkeling"
T2960,1524,Barcelona,01/31/2025,6,168000,"spa, snorkeling"
T2961,1524,Cape Town,12/15/2023,5,230000,spa
T2962,1872,Tokyo,2022-12-27,3,119000,kayaking
T2963,1872,Tokyo,"February 16, 2023",8,97000,"safari, hiking, kayaking"
T2964,1438,Barcelona,11/16/2023,3,168000,"spa, beach, snorkeling"
T2965,1744,Banff,2022-09-19,5,292000,safari
T2966,1744,Cape Town,01/05/2024,8,265000,hiking
T2967,1744,Paris,06/04/2022,6,493000,"safari, hiking, kayaking"
T2968,1744,Barcelona,"May 29, 2023",7,202000,"kayaking, safari, hiking"
T2969,1744,Barcelona,02/10/2024,6,210000,"safari, kayaking"
T2970,1150,Bali,"January 17, 2022",6,128000,"spa, snorkeling, beach"
T2971,1150,Denver,2023-12-24,6,160000,"beach, snorkeling"
T2972,1242,Banff,"March 30, 2023",10,251000,"spa, snorkeling"
T2973,1556,Tokyo,2024-08-25,4,91000,"snorkeling, beach, spa"
T2974,1824,Barcelona,2024-08-31,8,197000,wine tasting
T2975,1824,Tokyo,03/31/2024,6,98000,"wine tasting, shopping"
T2976,1824,Cancun,2021-11-03,7,76000,"shopping, wine tasting"
T2977,1812,Rome,"January 25, 2022",7,310000,safari
T2978,1812,Cancun,"January 27, 2023",8,85000,kayaking
T2979,1812,Banff,"November 10, 2023",4,261000,hiking
T2980,1812,Banff,08/25/2023,6,267000,"kayaking, hiking, safari"
T2981,1812,Barcelona,"November 10, 2021",7,200000,"kayaking, safari"
T2982,1409,Barcelona,08/11/2024,3,145000,"kayaking, safari, hiking"
T2983,1409,Banff,"June 24, 2022",5,280000,hiking
T2984,1409,Rome,"August 25, 2024",9,299000,hiking
T2985,1143,Tokyo,"November 22, 2021",9,103000,"hiking, kayaking, safari"
T2986,1526,Denver,11/29/2024,5,178000,"safari, hiking, kayaking"
T2987,1526,Bali,12/24/2021,8,113000,"kayaking, safari, hiking"
T2988,1526,Barcelona,2024-11-16,8,160000,"kayaking, safari"
T2989,1863,Rome,"July 08, 2023",9,313000,kayaking
T2990,1863,Cancun,"November 12, 2021",10,67000,safari
T2991,1991,Tokyo,2024-01-30,3,106000,museum tour
T2992,1991,Bali,"September 24, 2024",9,128000,"food tour, museum tour, cultural show"
T2993,1832,Cape Town,09/09/2024,4,313000,safari
T2994,1832,Cape Town,2023-02-21,5,288000,safari
T2995,1832,Barcelona,2022-03-14,6,152000,"kayaking, hiking, safari"
T2996,1208,Bali,"August 19, 2022",7,108000,"museum tour, food tour, cultural show"
T2997,1208,Phuket,"January 18, 2024",6,423000,food tour
T2998,1208,Cape Town,2022-10-10,10,224000,"food tour, cultural show"
T2999,1440,Cape Town,11/23/2021,8,331000,"museum tour, food tour, hiking"
T3000,1440,Banff,02/17/2022,4,250000,"food tour, museum tour"
T3001,1131,Cape Town,"January 15, 2022",4,288000,"food tour, museum tour, cultural show"
T3002,1131,Barcelona,01/09/2023,8,213000,"cultural show, food tour, museum tour"
T3003,1131,Bali,01/04/2025,7,112000,"cultural show, food tour, museum tour"
T3004,1131,Tokyo,"April 05, 2025",5,96000,museum tour
T3005,1380,Bali,2024-11-16,9,117000,"snorkeling, spa, beach"
T3006,1174,Cape Town,"April 25, 2023",5,285000,"food tour, cultural show"
T3007,1174,Barcelona,09/28/2023,9,174000,cultural show
T3008,1533,Tokyo,06/12/2024,9,83000,"shopping, wine tasting"
T3009,1533,Banff,2025-01-10,3,334000,spa
T3010,1270,Cancun,"February 26, 2024",7,72000,"hiking, kayaking, safari"
T3011,1270,Cancun,"December 06, 2021",6,82000,"hiking, kayaking"
T3012,1270,Cancun,08/22/2022,9,74000,"kayaking, hiking"
T3013,1270,Cancun,2023-10-10,5,94000,"hiking, kayaking"
T3014,1407,Cancun,2024-09-15,6,89000,"spa, snorkeling, beach"
T3015,1407,Barcelona,12/29/2022,10,203000,snorkeling
T3016,1407,Denver,"November 01, 2023",4,162000,beach
T3017,1407,Barcelona,"April 25, 2023",8,149000,beach
T3018,1805,Barcelona,2023-01-05,10,159000,"spa, snorkeling"
T3019,1805,Tokyo,2023-10-21,8,82000,spa
T3020,1805,Denver,2022-06-10,5,187000,"beach, spa"
T3021,1123,Banff,02/18/2025,6,315000,hiking
T3022,1123,Cape Town,05/24/2022,9,327000,hiking
T3023,1138,Tokyo,04/11/2023,8,115000,kayaking
T3024,1138,Bali,2021-07-04,9,91000,"safari, hiking, kayaking"
T3025,1138,Barcelona,01/20/2024,8,145000,"kayaking, hiking"
T3026,1138,Tokyo,01/11/2024,6,81000,kayaking
T3027,1051,Cancun,10/09/2024,6,70000,"wine tasting, shopping"
T3028,1051,Tokyo,12/16/2024,10,121000,"shopping, spa"
T3029,1051,Cancun,10/01/2021,5,96000,"wine tasting, shopping, spa"
T3030,1624,Rome,"October 18, 2024",9,262000,"beach, snorkeling, spa"
T3031,1624,Cape Town,2025-05-08,9,267000,"snorkeling, beach"
T3032,1275,Paris,2022-06-10,4,589000,food tour
T3033,1275,Rome,08/23/2021,3,247000,hiking
T3034,1275,Barcelona,2021-11-29,4,207000,"food tour, museum tour, hiking"
T3035,1970,Cancun,2022-11-05,7,69000,"cultural show, museum tour"
T3036,1342,Cancun,03/04/2024,6,72000,beach
T3037,1342,Cancun,"December 01, 2022",4,79000,spa
T3038,1342,Cancun,11/11/2021,8,81000,"beach, spa, snorkeling"
T3039,1342,Cancun,05/24/2022,4,82000,beach
T3040,1256,Bali,"November 29, 2024",3,102000,"spa, beach"
T3041,1256,Paris,03/15/2023,5,521000,beach
T3042,1256,Paris,"April 10, 2025",3,410000,beach
